relative_time_s,sample_ts_utc,sample_ts_et,batch_id,sample_in_batch,x_raw,y_raw,z_raw
19.958125,2026-05-04 22:13:29.890000+00:00,2026-05-04 18:13:29.890,122652,56,3763.0,-8.0,-656.0
19.998125,2026-05-04 22:13:29.930000+00:00,2026-05-04 18:13:29.930,122652,57,3773.0,-11.0,-701.0
20.038125,2026-05-04 22:13:29.970000+00:00,2026-05-04 18:13:29.970,122652,58,3784.0,10.0,-501.0
20.078125,2026-05-04 22:13:30.010000+00:00,2026-05-04 18:13:30.010,122652,59,3799.0,38.0,-152.0
20.118125,2026-05-04 22:13:30.050000+00:00,2026-05-04 18:13:30.050,122652,60,3827.0,36.0,262.0
20.158125,2026-05-04 22:13:30.090000+00:00,2026-05-04 18:13:30.090,122652,61,3845.0,12.0,613.0
20.198125,2026-05-04 22:13:30.130000+00:00,2026-05-04 18:13:30.130,122652,62,3854.0,-3.0,776.0
20.238125,2026-05-04 22:13:30.170000+00:00,2026-05-04 18:13:30.170,122652,63,3865.0,-8.0,728.0
20.278125,2026-05-04 22:13:30.210000+00:00,2026-05-04 18:13:30.210,122652,64,3835.0,24.0,483.0
20.318125,2026-05-04 22:13:30.250000+00:00,2026-05-04 18:13:30.250,122652,65,3820.0,37.0,74.0
20.358125,2026-05-04 22:13:30.290000+00:00,2026-05-04 18:13:30.290,122652,66,3794.0,19.0,-306.0
20.398125,2026-05-04 22:13:30.330000+00:00,2026-05-04 18:13:30.330,122652,67,3765.0,-3.0,-581.0
20.438125,2026-05-04 22:13:30.370000+00:00,2026-05-04 18:13:30.370,122652,68,3761.0,-7.0,-673.0
20.478125,2026-05-04 22:13:30.410000+00:00,2026-05-04 18:13:30.410,122652,69,3769.0,9.0,-538.0
20.518125,2026-05-04 22:13:30.450000+00:00,2026-05-04 18:13:30.450,122652,70,3797.0,19.0,-233.0
20.558125,2026-05-04 22:13:30.490000+00:00,2026-05-04 18:13:30.490,122652,71,3820.0,25.0,147.0
20.598125,2026-05-04 22:13:30.530000+00:00,2026-05-04 18:13:30.530,122652,72,3847.0,17.0,519.0
20.638125,2026-05-04 22:13:30.570000+00:00,2026-05-04 18:13:30.570,122652,73,3861.0,-2.0,724.0
20.678125,2026-05-04 22:13:30.610000+00:00,2026-05-04 18:13:30.610,122652,74,3863.0,14.0,716.0
20.718125,2026-05-04 22:13:30.650000+00:00,2026-05-04 18:13:30.650,122652,75,3839.0,28.0,519.0
20.758125,2026-05-04 22:13:30.690000+00:00,2026-05-04 18:13:30.690,122652,76,3825.0,30.0,154.0
20.798125,2026-05-04 22:13:30.730000+00:00,2026-05-04 18:13:30.730,122652,77,3797.0,-5.0,-204.0
20.838125,2026-05-04 22:13:30.770000+00:00,2026-05-04 18:13:30.770,122652,78,3754.0,-12.0,-504.0
20.878125,2026-05-04 22:13:30.810000+00:00,2026-05-04 18:13:30.810,122652,79,3769.0,-9.0,-636.0
20.918125,2026-05-04 22:13:30.850000+00:00,2026-05-04 18:13:30.850,122652,80,3760.0,13.0,-548.0
20.958125,2026-05-04 22:13:30.890000+00:00,2026-05-04 18:13:30.890,122652,81,3786.0,41.0,-295.0
20.998125,2026-05-04 22:13:30.930000+00:00,2026-05-04 18:13:30.930,122652,82,3805.0,27.0,78.0
21.038125,2026-05-04 22:13:30.970000+00:00,2026-05-04 18:13:30.970,122652,83,3837.0,12.0,437.0
21.078125,2026-05-04 22:13:31.010000+00:00,2026-05-04 18:13:31.010,122652,84,3844.0,8.0,658.0
21.118125,2026-05-04 22:13:31.050000+00:00,2026-05-04 18:13:31.050,122652,85,3840.0,0.0,691.0
21.158125,2026-05-04 22:13:31.090000+00:00,2026-05-04 18:13:31.090,122652,86,3847.0,25.0,535.0
21.198125,2026-05-04 22:13:31.130000+00:00,2026-05-04 18:13:31.130,122652,87,3813.0,27.0,220.0
21.238125,2026-05-04 22:13:31.170000+00:00,2026-05-04 18:13:31.170,122652,88,3794.0,10.0,-137.0
21.278125,2026-05-04 22:13:31.210000+00:00,2026-05-04 18:13:31.210,122652,89,3783.0,-13.0,-427.0
21.318125,2026-05-04 22:13:31.250000+00:00,2026-05-04 18:13:31.250,122652,90,3774.0,-12.0,-584.0
21.358125,2026-05-04 22:13:31.290000+00:00,2026-05-04 18:13:31.290,122652,91,3769.0,4.0,-557.0
21.398125,2026-05-04 22:13:31.330000+00:00,2026-05-04 18:13:31.330,122652,92,3794.0,28.0,-332.0
21.438125,2026-05-04 22:13:31.370000+00:00,2026-05-04 18:13:31.370,122652,93,3822.0,2.0,5.0
21.478125,2026-05-04 22:13:31.410000+00:00,2026-05-04 18:13:31.410,122652,94,3834.0,-4.0,353.0
21.518125,2026-05-04 22:13:31.450000+00:00,2026-05-04 18:13:31.450,122652,95,3843.0,0.0,590.0
21.558125,2026-05-04 22:13:31.490000+00:00,2026-05-04 18:13:31.490,122652,96,3839.0,4.0,672.0
21.598125,2026-05-04 22:13:31.530000+00:00,2026-05-04 18:13:31.530,122652,97,3840.0,21.0,545.0
21.638125,2026-05-04 22:13:31.570000+00:00,2026-05-04 18:13:31.570,122652,98,3828.0,40.0,292.0
21.678125,2026-05-04 22:13:31.610000+00:00,2026-05-04 18:13:31.610,122652,99,3796.0,24.0,-43.0
21.718125,2026-05-04 22:13:31.650000+00:00,2026-05-04 18:13:31.650,122652,100,3790.0,-18.0,-361.0
21.758125,2026-05-04 22:13:31.690000+00:00,2026-05-04 18:13:31.690,122653,1,3764.0,-17.0,-534.0
21.798125,2026-05-04 22:13:31.730000+00:00,2026-05-04 18:13:31.730,122653,2,3769.0,19.0,-540.0
21.838125,2026-05-04 22:13:31.770000+00:00,2026-05-04 18:13:31.770,122653,3,3781.0,27.0,-368.0
21.878125,2026-05-04 22:13:31.810000+00:00,2026-05-04 18:13:31.810,122653,4,3809.0,18.0,-68.0
21.918125,2026-05-04 22:13:31.850000+00:00,2026-05-04 18:13:31.850,122653,5,3824.0,0.0,267.0
21.958125,2026-05-04 22:13:31.890000+00:00,2026-05-04 18:13:31.890,122653,6,3851.0,-20.0,523.0
21.998125,2026-05-04 22:13:31.930000+00:00,2026-05-04 18:13:31.930,122653,7,3848.0,13.0,651.0
22.038125,2026-05-04 22:13:31.970000+00:00,2026-05-04 18:13:31.970,122653,8,3831.0,36.0,567.0
22.078125,2026-05-04 22:13:32.010000+00:00,2026-05-04 18:13:32.010,122653,9,3814.0,22.0,331.0
22.118125,2026-05-04 22:13:32.050000+00:00,2026-05-04 18:13:32.050,122653,10,3799.0,13.0,12.0
22.158125,2026-05-04 22:13:32.090000+00:00,2026-05-04 18:13:32.090,122653,11,3796.0,-8.0,-289.0
22.198125,2026-05-04 22:13:32.130000+00:00,2026-05-04 18:13:32.130,122653,12,3779.0,-5.0,-489.0
22.238125,2026-05-04 22:13:32.170000+00:00,2026-05-04 18:13:32.170,122653,13,3783.0,11.0,-536.0
22.278125,2026-05-04 22:13:32.210000+00:00,2026-05-04 18:13:32.210,122653,14,3785.0,31.0,-395.0
22.318125,2026-05-04 22:13:32.250000+00:00,2026-05-04 18:13:32.250,122653,15,3805.0,36.0,-109.0
22.358125,2026-05-04 22:13:32.290000+00:00,2026-05-04 18:13:32.290,122653,16,3825.0,12.0,195.0
22.398125,2026-05-04 22:13:32.330000+00:00,2026-05-04 18:13:32.330,122653,17,3844.0,-6.0,477.0
22.438125,2026-05-04 22:13:32.370000+00:00,2026-05-04 18:13:32.370,122653,18,3844.0,2.0,608.0
22.478125,2026-05-04 22:13:32.410000+00:00,2026-05-04 18:13:32.410,122653,19,3837.0,20.0,567.0
22.518125,2026-05-04 22:13:32.450000+00:00,2026-05-04 18:13:32.450,122653,20,3836.0,34.0,378.0
22.558125,2026-05-04 22:13:32.490000+00:00,2026-05-04 18:13:32.490,122653,21,3809.0,21.0,69.0
22.598125,2026-05-04 22:13:32.530000+00:00,2026-05-04 18:13:32.530,122653,22,3796.0,-5.0,-231.0
22.638125,2026-05-04 22:13:32.570000+00:00,2026-05-04 18:13:32.570,122653,23,3782.0,-24.0,-437.0
22.678125,2026-05-04 22:13:32.610000+00:00,2026-05-04 18:13:32.610,122653,24,3780.0,-4.0,-516.0
22.718125,2026-05-04 22:13:32.650000+00:00,2026-05-04 18:13:32.650,122653,25,3798.0,9.0,-411.0
22.758125,2026-05-04 22:13:32.690000+00:00,2026-05-04 18:13:32.690,122653,26,3787.0,24.0,-162.0
22.798125,2026-05-04 22:13:32.730000+00:00,2026-05-04 18:13:32.730,122653,27,3820.0,8.0,128.0
22.838125,2026-05-04 22:13:32.770000+00:00,2026-05-04 18:13:32.770,122653,28,3822.0,-11.0,398.0
22.878125,2026-05-04 22:13:32.810000+00:00,2026-05-04 18:13:32.810,122653,29,3843.0,-12.0,557.0
22.918125,2026-05-04 22:13:32.850000+00:00,2026-05-04 18:13:32.850,122653,30,3843.0,18.0,566.0
22.958125,2026-05-04 22:13:32.890000+00:00,2026-05-04 18:13:32.890,122653,31,3837.0,31.0,400.0
22.998125,2026-05-04 22:13:32.930000+00:00,2026-05-04 18:13:32.930,122653,32,3835.0,29.0,144.0
23.038125,2026-05-04 22:13:32.970000+00:00,2026-05-04 18:13:32.970,122653,33,3793.0,8.0,-150.0
23.078125,2026-05-04 22:13:33.010000+00:00,2026-05-04 18:13:33.010,122653,34,3781.0,-11.0,-387.0
23.118125,2026-05-04 22:13:33.050000+00:00,2026-05-04 18:13:33.050,122653,35,3761.0,-11.0,-489.0
23.158125,2026-05-04 22:13:33.090000+00:00,2026-05-04 18:13:33.090,122653,36,3781.0,29.0,-408.0
23.198125,2026-05-04 22:13:33.130000+00:00,2026-05-04 18:13:33.130,122653,37,3798.0,36.0,-215.0
23.238125,2026-05-04 22:13:33.170000+00:00,2026-05-04 18:13:33.170,122653,38,3818.0,16.0,83.0
23.278125,2026-05-04 22:13:33.210000+00:00,2026-05-04 18:13:33.210,122653,39,3830.0,-11.0,348.0
23.318125,2026-05-04 22:13:33.250000+00:00,2026-05-04 18:13:33.250,122653,40,3864.0,-8.0,538.0
23.358125,2026-05-04 22:13:33.290000+00:00,2026-05-04 18:13:33.290,122653,41,3841.0,26.0,556.0
23.398125,2026-05-04 22:13:33.330000+00:00,2026-05-04 18:13:33.330,122653,42,3826.0,26.0,423.0
23.438125,2026-05-04 22:13:33.370000+00:00,2026-05-04 18:13:33.370,122653,43,3819.0,28.0,187.0
23.478125,2026-05-04 22:13:33.410000+00:00,2026-05-04 18:13:33.410,122653,44,3793.0,6.0,-101.0
23.518125,2026-05-04 22:13:33.450000+00:00,2026-05-04 18:13:33.450,122653,45,3789.0,-7.0,-327.0
23.558125,2026-05-04 22:13:33.490000+00:00,2026-05-04 18:13:33.490,122653,46,3775.0,-16.0,-452.0
23.598125,2026-05-04 22:13:33.530000+00:00,2026-05-04 18:13:33.530,122653,47,3778.0,5.0,-428.0
23.638125,2026-05-04 22:13:33.570000+00:00,2026-05-04 18:13:33.570,122653,48,3780.0,44.0,-249.0
23.678125,2026-05-04 22:13:33.610000+00:00,2026-05-04 18:13:33.610,122653,49,3810.0,27.0,21.0
23.718125,2026-05-04 22:13:33.650000+00:00,2026-05-04 18:13:33.650,122653,50,3835.0,-7.0,297.0
23.758125,2026-05-04 22:13:33.690000+00:00,2026-05-04 18:13:33.690,122653,51,3847.0,-2.0,480.0
23.798125,2026-05-04 22:13:33.730000+00:00,2026-05-04 18:13:33.730,122653,52,3832.0,1.0,540.0
23.838125,2026-05-04 22:13:33.770000+00:00,2026-05-04 18:13:33.770,122653,53,3855.0,39.0,439.0
23.878125,2026-05-04 22:13:33.810000+00:00,2026-05-04 18:13:33.810,122653,54,3828.0,30.0,229.0
23.918125,2026-05-04 22:13:33.850000+00:00,2026-05-04 18:13:33.850,122653,55,3810.0,9.0,-46.0
23.958125,2026-05-04 22:13:33.890000+00:00,2026-05-04 18:13:33.890,122653,56,3798.0,-14.0,-282.0
23.998125,2026-05-04 22:13:33.930000+00:00,2026-05-04 18:13:33.930,122653,57,3786.0,-13.0,-420.0
24.038125,2026-05-04 22:13:33.970000+00:00,2026-05-04 18:13:33.970,122653,58,3776.0,9.0,-405.0
24.078125,2026-05-04 22:13:34.010000+00:00,2026-05-04 18:13:34.010,122653,59,3798.0,24.0,-268.0
24.118125,2026-05-04 22:13:34.050000+00:00,2026-05-04 18:13:34.050,122653,60,3816.0,30.0,-29.0
24.158125,2026-05-04 22:13:34.090000+00:00,2026-05-04 18:13:34.090,122653,61,3817.0,11.0,241.0
24.198125,2026-05-04 22:13:34.130000+00:00,2026-05-04 18:13:34.130,122653,62,3842.0,-14.0,452.0
24.238125,2026-05-04 22:13:34.170000+00:00,2026-05-04 18:13:34.170,122653,63,3844.0,-7.0,525.0
24.278125,2026-05-04 22:13:34.210000+00:00,2026-05-04 18:13:34.210,122653,64,3836.0,27.0,446.0
24.318125,2026-05-04 22:13:34.250000+00:00,2026-05-04 18:13:34.250,122653,65,3825.0,42.0,264.0
24.358125,2026-05-04 22:13:34.290000+00:00,2026-05-04 18:13:34.290,122653,66,3815.0,8.0,11.0
24.398125,2026-05-04 22:13:34.330000+00:00,2026-05-04 18:13:34.330,122653,67,3799.0,-6.0,-240.0
24.438125,2026-05-04 22:13:34.370000+00:00,2026-05-04 18:13:34.370,122653,68,3786.0,-22.0,-374.0
24.478125,2026-05-04 22:13:34.410000+00:00,2026-05-04 18:13:34.410,122653,69,3784.0,3.0,-408.0
24.518125,2026-05-04 22:13:34.450000+00:00,2026-05-04 18:13:34.450,122653,70,3796.0,33.0,-285.0
24.558125,2026-05-04 22:13:34.490000+00:00,2026-05-04 18:13:34.490,122653,71,3807.0,33.0,-60.0
24.598125,2026-05-04 22:13:34.530000+00:00,2026-05-04 18:13:34.530,122653,72,3820.0,5.0,183.0
24.638125,2026-05-04 22:13:34.570000+00:00,2026-05-04 18:13:34.570,122653,73,3834.0,-5.0,396.0
24.678125,2026-05-04 22:13:34.610000+00:00,2026-05-04 18:13:34.610,122653,74,3829.0,-4.0,496.0
24.718125,2026-05-04 22:13:34.650000+00:00,2026-05-04 18:13:34.650,122653,75,3832.0,19.0,449.0
24.758125,2026-05-04 22:13:34.690000+00:00,2026-05-04 18:13:34.690,122653,76,3833.0,25.0,282.0
24.798125,2026-05-04 22:13:34.730000+00:00,2026-05-04 18:13:34.730,122653,77,3803.0,22.0,37.0
24.838125,2026-05-04 22:13:34.770000+00:00,2026-05-04 18:13:34.770,122653,78,3793.0,-3.0,-200.0
24.878125,2026-05-04 22:13:34.810000+00:00,2026-05-04 18:13:34.810,122653,79,3788.0,-7.0,-345.0
24.918125,2026-05-04 22:13:34.850000+00:00,2026-05-04 18:13:34.850,122653,80,3768.0,-7.0,-386.0
24.958125,2026-05-04 22:13:34.890000+00:00,2026-05-04 18:13:34.890,122653,81,3790.0,27.0,-296.0
24.998125,2026-05-04 22:13:34.930000+00:00,2026-05-04 18:13:34.930,122653,82,3806.0,34.0,-105.0
25.038125,2026-05-04 22:13:34.970000+00:00,2026-05-04 18:13:34.970,122653,83,3816.0,25.0,141.0
25.078125,2026-05-04 22:13:35.010000+00:00,2026-05-04 18:13:35.010,122653,84,3830.0,-10.0,353.0
25.118125,2026-05-04 22:13:35.050000+00:00,2026-05-04 18:13:35.050,122653,85,3835.0,-13.0,484.0
25.158125,2026-05-04 22:13:35.090000+00:00,2026-05-04 18:13:35.090,122653,86,3847.0,21.0,453.0
25.198125,2026-05-04 22:13:35.130000+00:00,2026-05-04 18:13:35.130,122653,87,3822.0,33.0,319.0
25.238125,2026-05-04 22:13:35.170000+00:00,2026-05-04 18:13:35.170,122653,88,3818.0,12.0,95.0
25.278125,2026-05-04 22:13:35.210000+00:00,2026-05-04 18:13:35.210,122653,89,3801.0,5.0,-144.0
25.318125,2026-05-04 22:13:35.250000+00:00,2026-05-04 18:13:35.250,122653,90,3796.0,-28.0,-315.0
25.358125,2026-05-04 22:13:35.290000+00:00,2026-05-04 18:13:35.290,122653,91,3778.0,0.0,-397.0
25.398125,2026-05-04 22:13:35.330000+00:00,2026-05-04 18:13:35.330,122653,92,3805.0,22.0,-308.0
25.438125,2026-05-04 22:13:35.370000+00:00,2026-05-04 18:13:35.370,122653,93,3808.0,25.0,-138.0
25.478125,2026-05-04 22:13:35.410000+00:00,2026-05-04 18:13:35.410,122653,94,3814.0,24.0,111.0
25.518125,2026-05-04 22:13:35.450000+00:00,2026-05-04 18:13:35.450,122653,95,3825.0,6.0,311.0
25.558125,2026-05-04 22:13:35.490000+00:00,2026-05-04 18:13:35.490,122653,96,3833.0,4.0,443.0
25.598125,2026-05-04 22:13:35.530000+00:00,2026-05-04 18:13:35.530,122653,97,3834.0,8.0,459.0
25.638125,2026-05-04 22:13:35.570000+00:00,2026-05-04 18:13:35.570,122653,98,3827.0,29.0,338.0
25.678125,2026-05-04 22:13:35.610000+00:00,2026-05-04 18:13:35.610,122653,99,3837.0,23.0,127.0
25.718125,2026-05-04 22:13:35.650000+00:00,2026-05-04 18:13:35.650,122653,100,3815.0,4.0,-107.0
25.758125,2026-05-04 22:13:35.690000+00:00,2026-05-04 18:13:35.690,122654,1,3776.0,3.0,-287.0
25.798125,2026-05-04 22:13:35.730000+00:00,2026-05-04 18:13:35.730,122654,2,3782.0,-9.0,-371.0
25.838125,2026-05-04 22:13:35.770000+00:00,2026-05-04 18:13:35.770,122654,3,3781.0,12.0,-317.0
25.878125,2026-05-04 22:13:35.810000+00:00,2026-05-04 18:13:35.810,122654,4,3804.0,40.0,-171.0
25.918125,2026-05-04 22:13:35.850000+00:00,2026-05-04 18:13:35.850,122654,5,3808.0,20.0,70.0
25.958125,2026-05-04 22:13:35.890000+00:00,2026-05-04 18:13:35.890,122654,6,3824.0,1.0,261.0
25.998125,2026-05-04 22:13:35.930000+00:00,2026-05-04 18:13:35.930,122654,7,3836.0,7.0,398.0
26.038125,2026-05-04 22:13:35.970000+00:00,2026-05-04 18:13:35.970,122654,8,3836.0,5.0,442.0
26.078125,2026-05-04 22:13:36.010000+00:00,2026-05-04 18:13:36.010,122654,9,3837.0,35.0,337.0
26.118125,2026-05-04 22:13:36.050000+00:00,2026-05-04 18:13:36.050,122654,10,3814.0,28.0,163.0
26.158125,2026-05-04 22:13:36.090000+00:00,2026-05-04 18:13:36.090,122654,11,3815.0,10.0,-58.0
26.198125,2026-05-04 22:13:36.130000+00:00,2026-05-04 18:13:36.130,122654,12,3798.0,3.0,-248.0
26.238125,2026-05-04 22:13:36.170000+00:00,2026-05-04 18:13:36.170,122654,13,3785.0,-3.0,-345.0
26.278125,2026-05-04 22:13:36.210000+00:00,2026-05-04 18:13:36.210,122654,14,3797.0,21.0,-329.0
26.318125,2026-05-04 22:13:36.250000+00:00,2026-05-04 18:13:36.250,122654,15,3796.0,34.0,-184.0
26.358125,2026-05-04 22:13:36.290000+00:00,2026-05-04 18:13:36.290,122654,16,3809.0,32.0,29.0
26.398125,2026-05-04 22:13:36.330000+00:00,2026-05-04 18:13:36.330,122654,17,3821.0,3.0,236.0
26.438125,2026-05-04 22:13:36.370000+00:00,2026-05-04 18:13:36.370,122654,18,3836.0,9.0,383.0
26.478125,2026-05-04 22:13:36.410000+00:00,2026-05-04 18:13:36.410,122654,19,3849.0,8.0,424.0
26.518125,2026-05-04 22:13:36.450000+00:00,2026-05-04 18:13:36.450,122654,20,3832.0,26.0,346.0
26.558125,2026-05-04 22:13:36.490000+00:00,2026-05-04 18:13:36.490,122654,21,3833.0,16.0,190.0
26.598125,2026-05-04 22:13:36.530000+00:00,2026-05-04 18:13:36.530,122654,22,3809.0,13.0,-27.0
26.638125,2026-05-04 22:13:36.570000+00:00,2026-05-04 18:13:36.570,122654,23,3794.0,-2.0,-209.0
26.678125,2026-05-04 22:13:36.610000+00:00,2026-05-04 18:13:36.610,122654,24,3790.0,-17.0,-312.0
26.718125,2026-05-04 22:13:36.650000+00:00,2026-05-04 18:13:36.650,122654,25,3789.0,19.0,-324.0
26.758125,2026-05-04 22:13:36.690000+00:00,2026-05-04 18:13:36.690,122654,26,3800.0,10.0,-214.0
26.798125,2026-05-04 22:13:36.730000+00:00,2026-05-04 18:13:36.730,122654,27,3813.0,25.0,-22.0
26.838125,2026-05-04 22:13:36.770000+00:00,2026-05-04 18:13:36.770,122654,28,3827.0,10.0,208.0
26.878125,2026-05-04 22:13:36.810000+00:00,2026-05-04 18:13:36.810,122654,29,3824.0,0.0,361.0
26.918125,2026-05-04 22:13:36.850000+00:00,2026-05-04 18:13:36.850,122654,30,3830.0,-1.0,411.0
26.958125,2026-05-04 22:13:36.890000+00:00,2026-05-04 18:13:36.890,122654,31,3836.0,22.0,349.0
26.998125,2026-05-04 22:13:36.930000+00:00,2026-05-04 18:13:36.930,122654,32,3816.0,30.0,206.0
27.038125,2026-05-04 22:13:36.970000+00:00,2026-05-04 18:13:36.970,122654,33,3797.0,14.0,13.0
27.078125,2026-05-04 22:13:37.010000+00:00,2026-05-04 18:13:37.010,122654,34,3801.0,15.0,-172.0
27.118125,2026-05-04 22:13:37.050000+00:00,2026-05-04 18:13:37.050,122654,35,3807.0,-14.0,-305.0
27.158125,2026-05-04 22:13:37.090000+00:00,2026-05-04 18:13:37.090,122654,36,3793.0,5.0,-308.0
27.198125,2026-05-04 22:13:37.130000+00:00,2026-05-04 18:13:37.130,122654,37,3807.0,24.0,-229.0
27.238125,2026-05-04 22:13:37.170000+00:00,2026-05-04 18:13:37.170,122654,38,3802.0,28.0,-48.0
27.278125,2026-05-04 22:13:37.210000+00:00,2026-05-04 18:13:37.210,122654,39,3815.0,1.0,151.0
27.318125,2026-05-04 22:13:37.250000+00:00,2026-05-04 18:13:37.250,122654,40,3839.0,4.0,317.0
27.358125,2026-05-04 22:13:37.290000+00:00,2026-05-04 18:13:37.290,122654,41,3838.0,3.0,393.0
27.398125,2026-05-04 22:13:37.330000+00:00,2026-05-04 18:13:37.330,122654,42,3835.0,16.0,363.0
27.438125,2026-05-04 22:13:37.370000+00:00,2026-05-04 18:13:37.370,122654,43,3823.0,21.0,247.0
27.478125,2026-05-04 22:13:37.410000+00:00,2026-05-04 18:13:37.410,122654,44,3815.0,26.0,54.0
27.518125,2026-05-04 22:13:37.450000+00:00,2026-05-04 18:13:37.450,122654,45,3807.0,2.0,-144.0
27.558125,2026-05-04 22:13:37.490000+00:00,2026-05-04 18:13:37.490,122654,46,3786.0,15.0,-273.0
27.598125,2026-05-04 22:13:37.530000+00:00,2026-05-04 18:13:37.530,122654,47,3799.0,5.0,-310.0
27.638125,2026-05-04 22:13:37.570000+00:00,2026-05-04 18:13:37.570,122654,48,3796.0,13.0,-225.0
27.678125,2026-05-04 22:13:37.610000+00:00,2026-05-04 18:13:37.610,122654,49,3799.0,32.0,-76.0
27.718125,2026-05-04 22:13:37.650000+00:00,2026-05-04 18:13:37.650,122654,50,3801.0,13.0,118.0
27.758125,2026-05-04 22:13:37.690000+00:00,2026-05-04 18:13:37.690,122654,51,3839.0,5.0,306.0
27.798125,2026-05-04 22:13:37.730000+00:00,2026-05-04 18:13:37.730,122654,52,3840.0,-9.0,390.0
27.838125,2026-05-04 22:13:37.770000+00:00,2026-05-04 18:13:37.770,122654,53,3831.0,24.0,365.0
27.878125,2026-05-04 22:13:37.810000+00:00,2026-05-04 18:13:37.810,122654,54,3826.0,29.0,254.0
27.918125,2026-05-04 22:13:37.850000+00:00,2026-05-04 18:13:37.850,122654,55,3816.0,21.0,72.0
27.958125,2026-05-04 22:13:37.890000+00:00,2026-05-04 18:13:37.890,122654,56,3808.0,12.0,-101.0
27.998125,2026-05-04 22:13:37.930000+00:00,2026-05-04 18:13:37.930,122654,57,3791.0,-14.0,-255.0
28.038125,2026-05-04 22:13:37.970000+00:00,2026-05-04 18:13:37.970,122654,58,3800.0,13.0,-295.0
28.078125,2026-05-04 22:13:38.010000+00:00,2026-05-04 18:13:38.010,122654,59,3780.0,21.0,-237.0
28.118125,2026-05-04 22:13:38.050000+00:00,2026-05-04 18:13:38.050,122654,60,3798.0,17.0,-87.0
28.158125,2026-05-04 22:13:38.090000+00:00,2026-05-04 18:13:38.090,122654,61,3820.0,13.0,91.0
28.198125,2026-05-04 22:13:38.130000+00:00,2026-05-04 18:13:38.130,122654,62,3831.0,12.0,259.0
28.238125,2026-05-04 22:13:38.170000+00:00,2026-05-04 18:13:38.170,122654,63,3831.0,1.0,357.0
28.278125,2026-05-04 22:13:38.210000+00:00,2026-05-04 18:13:38.210,122654,64,3826.0,1.0,358.0
28.318125,2026-05-04 22:13:38.250000+00:00,2026-05-04 18:13:38.250,122654,65,3815.0,21.0,274.0
28.358125,2026-05-04 22:13:38.290000+00:00,2026-05-04 18:13:38.290,122654,66,3821.0,31.0,108.0
28.398125,2026-05-04 22:13:38.330000+00:00,2026-05-04 18:13:38.330,122654,67,3812.0,7.0,-76.0
28.438125,2026-05-04 22:13:38.370000+00:00,2026-05-04 18:13:38.370,122654,68,3794.0,-1.0,-219.0
28.478125,2026-05-04 22:13:38.410000+00:00,2026-05-04 18:13:38.410,122654,69,3786.0,4.0,-280.0
28.518125,2026-05-04 22:13:38.450000+00:00,2026-05-04 18:13:38.450,122654,70,3805.0,27.0,-235.0
28.558125,2026-05-04 22:13:38.490000+00:00,2026-05-04 18:13:38.490,122654,71,3797.0,36.0,-127.0
28.598125,2026-05-04 22:13:38.530000+00:00,2026-05-04 18:13:38.530,122654,72,3809.0,24.0,63.0
28.638125,2026-05-04 22:13:38.570000+00:00,2026-05-04 18:13:38.570,122654,73,3831.0,25.0,235.0
28.678125,2026-05-04 22:13:38.610000+00:00,2026-05-04 18:13:38.610,122654,74,3828.0,3.0,326.0
28.718125,2026-05-04 22:13:38.650000+00:00,2026-05-04 18:13:38.650,122654,75,3838.0,16.0,366.0
28.758125,2026-05-04 22:13:38.690000+00:00,2026-05-04 18:13:38.690,122654,76,3825.0,26.0,282.0
28.798125,2026-05-04 22:13:38.730000+00:00,2026-05-04 18:13:38.730,122654,77,3819.0,15.0,131.0
28.838125,2026-05-04 22:13:38.770000+00:00,2026-05-04 18:13:38.770,122654,78,3809.0,11.0,-43.0
28.878125,2026-05-04 22:13:38.810000+00:00,2026-05-04 18:13:38.810,122654,79,3788.0,-4.0,-196.0
28.918125,2026-05-04 22:13:38.850000+00:00,2026-05-04 18:13:38.850,122654,80,3786.0,-3.0,-283.0
28.958125,2026-05-04 22:13:38.890000+00:00,2026-05-04 18:13:38.890,122654,81,3793.0,10.0,-248.0
28.998125,2026-05-04 22:13:38.930000+00:00,2026-05-04 18:13:38.930,122654,82,3799.0,27.0,-124.0
29.038125,2026-05-04 22:13:38.970000+00:00,2026-05-04 18:13:38.970,122654,83,3828.0,24.0,22.0
29.078125,2026-05-04 22:13:39.010000+00:00,2026-05-04 18:13:39.010,122654,84,3806.0,0.0,178.0
29.118125,2026-05-04 22:13:39.050000+00:00,2026-05-04 18:13:39.050,122654,85,3818.0,6.0,308.0
29.158125,2026-05-04 22:13:39.090000+00:00,2026-05-04 18:13:39.090,122654,86,3833.0,-1.0,356.0
29.198125,2026-05-04 22:13:39.130000+00:00,2026-05-04 18:13:39.130,122654,87,3836.0,19.0,296.0
29.238125,2026-05-04 22:13:39.170000+00:00,2026-05-04 18:13:39.170,122654,88,3823.0,34.0,163.0
29.278125,2026-05-04 22:13:39.210000+00:00,2026-05-04 18:13:39.210,122654,89,3801.0,22.0,-10.0
29.318125,2026-05-04 22:13:39.250000+00:00,2026-05-04 18:13:39.250,122654,90,3802.0,2.0,-172.0
29.358125,2026-05-04 22:13:39.290000+00:00,2026-05-04 18:13:39.290,122654,91,3793.0,-2.0,-266.0
29.398125,2026-05-04 22:13:39.330000+00:00,2026-05-04 18:13:39.330,122654,92,3784.0,0.0,-233.0
